ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
2611,Oil_thermal,5,-23.48914378,-46.43968359,2019,908884.7942
2631,Oil_thermal,7.59,-3.13359877,-58.48522924,2019,787009.855
2635,Oil_thermal,4.85,-1.50598776,-48.62601361,2019,502898.2604
2639,Oil_thermal,3.05,-22.78079297,-45.16880095,2019,554419.7244
2647,Oil_thermal,0.2,-2.67617447,-56.62643685,2019,20738.07259
2651,Oil_thermal,0.08,-3.19739694,-59.82631389,2019,8295.229038
2655,Oil_thermal,0.418,-3.54722222,-58.92972222,2019,43342.57172
2659,Oil_thermal,0.96,-3.83173471,-55.49931418,2019,99542.74845
2663,Oil_thermal,0.2,-2.94657294,-48.95325214,2019,20738.07259
2667,Oil_thermal,18.02,-23.66000967,-46.52853455,2019,3275620.798
2675,Oil_thermal,0.424,-5.13694389,-72.81111111,2019,43964.7139
2679,Oil_thermal,24.4,-19.74400967,-47.92253455,2019,4435357.796
2683,Oil_thermal,0.996,-19.96660049,-43.83431831,2019,181049.851
2687,Oil_thermal,6.4,-3.14777805,-59.95305611,2019,663618.323
2691,Oil_thermal,23.75,-12.76607635,-60.13894002,2019,4317202.772
2699,Oil_thermal,10.7,-24.72636111,-48.105,2019,1945013.46
2703,Oil_thermal,64,-8.79444444,-63.81555556,2019,11633725.37
2711,Oil_thermal,0.324,-3.41611816,-61.3647506,2019,33595.6776
2715,Oil_thermal,0.6552,-4.29691577,-69.53766101,2019,67937.92582
2735,Oil_thermal,1.8,-3.74515298,-47.49884055,2019,186642.6533
2739,Oil_thermal,0.75,-2.76184266,-57.74997855,2019,77767.77223
2767,Oil_thermal,8.25,3.83843478,-51.82664566,2019,855445.4945
2787,Oil_thermal,9.624,-23.64600967,-46.71025655,2019,1749421.452
2795,Oil_thermal,0.44,-22.78500967,-50.20853455,2019,79981.86189
2799,Oil_thermal,0.472,-22.73922442,-50.20863749,2019,85798.72457
2815,Oil_thermal,0.04,-0.97280105,-62.92566966,2019,4147.614519
2831,Oil_thermal,3.75,-22.16474423,-49.95874051,2019,681663.5956
2835,Oil_thermal,0.144,-22.66199977,-50.41199989,2019,26175.88207
2843,Oil_thermal,1.5,-3.70776888,-38.58011483,2019,186121.1085
2855,Oil_thermal,4.5,-3.67150804,-40.34515899,2019,558363.3255
2859,Oil_thermal,11.45,-22.97989867,-43.42081255,2019,2081346.179
2867,Oil_thermal,1.6,-21.79036,-48.17444,2019,290843.1341
2871,Oil_thermal,1.6,-12.29792347,-38.96633375,2019,198529.1824
2883,Oil_thermal,0.72,-23.15399151,-46.93675746,2019,130879.4104
2887,Oil_thermal,1.08,-15.59200966,-56.08753455,2019,196319.1155
2891,Oil_thermal,4.76,-23.54400967,-46.62653455,2019,865258.324
2895,Oil_thermal,0.8,-22.85795579,-47.22002043,2019,145421.5671
2899,Oil_thermal,2,-22.77400967,-47.28653455,2019,363553.9177
2947,Oil_thermal,4,-23.54400967,-46.62653455,2019,727107.8353
2951,Oil_thermal,3.75,-21.14624595,-47.82860155,2019,681663.5956
2955,Oil_thermal,4.48,-22.87665194,-43.227875,2019,814360.7756
2963,Oil_thermal,2,-22.92787,-47.12746,2019,363553.9177
2969,Oil_thermal,0.9,-26.10040806,-49.797685,2019,439870.7634
2973,Oil_thermal,23,-19.6275,-46.98611111,2019,4180870.053
2981,Oil_thermal,14.76,-3.73274187,-38.64339191,2019,1831431.708
2985,Oil_thermal,11.48,-4.34840551,-38.86096552,2019,1424446.884
2989,Oil_thermal,13.12,-7.23243966,-39.47796455,2019,1627939.296
2993,Oil_thermal,11.48,-4.55308691,-37.77001242,2019,1424446.884
2997,Oil_thermal,14.76,-6.37591626,-39.29668971,2019,1831431.708
3001,Oil_thermal,14.76,-3.58275732,-38.87382734,2019,1831431.708
