ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
1694,Biomass_thermal,5,-22.60472222,-42.15583333,2018,3717820.898
1698,Biomass_thermal,50,-20.47805556,-47.88305556,2018,37178208.98
1702,Biomass_thermal,7.6,-22.80010833,-52.98918055,2018,6053281.502
1706,Biomass_thermal,44.5,-18.54436278,-50.43610556,2018,33088605.99
1710,Biomass_thermal,2.52,-16.29930532,-42.67888223,2018,1873781.733
1714,Biomass_thermal,53.48,-22.59451966,-47.35424455,2018,39765812.33
1718,Biomass_thermal,1.5,-1.45200966,-48.49453455,2018,1786937.966
1722,Biomass_thermal,1,-31.07475193,-50.89514418,2018,796484.4082
1726,Biomass_thermal,79.193,-26.10200967,-50.31253455,2018,63075989.74
1730,Biomass_thermal,1.8,-30.54000967,-52.51253455,2018,1433671.935
1734,Biomass_thermal,13.1,-24.21308428,-48.93110036,2018,9740690.753
1738,Biomass_thermal,2.708,-24.18662966,-48.96344455,2018,2013571.798
1742,Biomass_thermal,16,-26.25295367,-51.09025655,2018,12743750.53
1746,Biomass_thermal,4,-26.18917383,-50.36919527,2018,3185937.633
1750,Biomass_thermal,2,-26.42400967,-51.30653455,2018,1592968.816
1754,Biomass_thermal,10,-31.41267667,-53.07386755,2018,7964844.082
1758,Biomass_thermal,12.33,-25.35785919,-51.48125803,2018,9820652.753
1762,Biomass_thermal,3.5,-19.75400967,-40.37653455,2018,2602474.629
1766,Biomass_thermal,9,-3.05328438,-58.72939659,2018,10721627.8
1770,Biomass_thermal,0.55,-1.35776374,-48.48001672,2018,655210.5877
1774,Biomass_thermal,8,-4.95137694,-47.506665,2018,9530335.82
1778,Biomass_thermal,3.6,-16.61702728,-43.31903732,2018,2676831.047
1782,Biomass_thermal,1.2,-10.87797147,-51.63299291,2018,892277.0155
1786,Biomass_thermal,0.027,-23.54800716,-46.6360286,2018,20076.23285
1790,Biomass_thermal,0.027,-3.08988854,-59.96291034,2018,32164.88339
1794,Biomass_thermal,4,-27.09740864,-52.65164558,2018,3185937.633
1798,Biomass_thermal,28,-27.81599991,-50.32600018,2018,22301563.43
1802,Biomass_thermal,3,-24.74875088,-53.72958088,2018,2389453.225
1806,Biomass_thermal,3.5,-26.97600967,-49.99053455,2018,2787695.429
1810,Biomass_thermal,12.2,-4.88860676,-47.39192739,2018,14533762.13
1814,Biomass_thermal,2,-10.33027747,-58.49027801,2018,1487128.359
1818,Biomass_thermal,2,-19.84400645,-44.6127613,2018,1487128.359
1822,Biomass_thermal,3.15,-26.2380277,-49.48341092,2018,2508925.886
1826,Biomass_thermal,3,-26.25000967,-49.50853455,2018,2389453.225
1830,Biomass_thermal,10,-26.92934267,-51.79053455,2018,7964844.082
1834,Biomass_thermal,24,-12.01015804,-60.69396546,2018,17845540.31
1838,Biomass_thermal,1.2,-26.77090049,-52.19133536,2018,955781.2898
1842,Biomass_thermal,9,-24.532358,-49.941331,2018,7168359.674
1846,Biomass_thermal,4.997,-19.69431417,-44.925735,2018,3715590.206
1850,Biomass_thermal,32.5,-17.29406389,-53.27670278,2018,24165835.84
1854,Biomass_thermal,5,-24.9561666,-50.10949999,2018,3982422.041
1858,Biomass_thermal,6.4,-25.44295411,-51.64525678,2018,5097500.212
1862,Biomass_thermal,1.275,-10.19666657,-59.44777782,2018,948044.329
1866,Biomass_thermal,13.6,-25.54332393,-49.37207557,2018,10832187.95
1870,Biomass_thermal,4.7,-27.11656522,-51.22331233,2018,3743476.718
1874,Biomass_thermal,8,-15.55229389,-54.30005305,2018,5948513.437
1878,Biomass_thermal,5,-15.42120966,-49.73435455,2018,3717820.898
1882,Biomass_thermal,1,-16.32942036,-46.89538499,2018,743564.1796
1886,Biomass_thermal,0.06,-1.69073694,-50.480895,2018,71477.51865
1890,Biomass_thermal,25,-18.84829578,-48.27653455,2018,18589104.49
1894,Biomass_thermal,0.8,-1.29420149,-48.47334687,2018,953033.582
1898,Biomass_thermal,30,-10.18548889,-59.46033233,2018,22306925.39
1902,Biomass_thermal,1.5,-9.92663788,-59.92025407,2018,1115346.269
1906,Biomass_thermal,16.79,-12.76746359,-38.48150825,2018,9746911.738
1910,Biomass_thermal,6,-20.79778232,-51.63182534,2018,4461385.078
1914,Biomass_thermal,0.4,-1.34922222,-48.35319444,2018,476516.791
1918,Biomass_thermal,4.8,-19.46685421,-44.29665437,2018,3569108.062
1922,Biomass_thermal,3,-9.84295282,-57.8184758,2018,2230692.539
1926,Biomass_thermal,2,-9.45790389,-59.21894889,2018,1487128.359
1930,Biomass_thermal,20,-3.01820083,-47.3708002,2018,23825839.55
1934,Biomass_thermal,1.2,-27.00156522,-49.36386789,2018,955781.2898
1938,Biomass_thermal,3,-20.00844444,-44.59738889,2018,2230692.539
1942,Biomass_thermal,0.015,-30.37500034,-54.34638632,2018,11947.26612
1946,Biomass_thermal,30,-13.00154722,-55.94617777,2018,22306925.39
1950,Biomass_thermal,11.5,-10.60711019,-48.37341185,2018,13699857.74
1954,Biomass_thermal,50,-20.38388889,-51.42583333,2018,37178208.98
1958,Biomass_thermal,7,-27.67388889,-52.28750001,2018,5575390.857
1962,Biomass_thermal,4.5,-23.21211665,-47.57551421,2018,3346038.808
1966,Biomass_thermal,8.95,-18.86196032,-48.27768135,2018,6654899.408
1970,Biomass_thermal,3.1,-27.54523987,-51.17473314,2018,2469101.665
1974,Biomass_thermal,2.7,-22.8292243,-43.34016118,2018,2007623.285
1978,Biomass_thermal,3.15,-21.30539781,-49.04313591,2018,2342227.166
1982,Biomass_thermal,14.3,-27.31935745,-50.50938587,2018,11389727.04
1986,Biomass_thermal,3,-16.35027779,-47.54916665,2018,2230692.539
1990,Biomass_thermal,42.3,-12.01685522,-55.51275778,2018,31452764.8
1994,Biomass_thermal,30,-29.87055556,-51.399,2018,23894532.25
1998,Biomass_thermal,3.7,-28.7324869,-50.1184569,2018,2946992.31
2002,Biomass_thermal,3.2,-24.11881669,-49.46914169,2018,2548750.106
2006,Biomass_thermal,22.36,-13.77691666,-56.05272222,2018,16626095.06
2010,Biomass_thermal,1.6,-15.30908617,-41.93951117,2018,1189702.687
2014,Biomass_thermal,5.5,-28.41777778,-53.90972222,2018,4380664.245
2018,Biomass_thermal,3,-1.25229444,-47.92640834,2018,3573875.933
